metric_group,log_name,metric,value,unit,value_numeric
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_572,2375440,points,2375440.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_573,2375440,points,2375440.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_574,2375440,points,2375440.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_575,2375440,points,2375440.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_576,2375440,points,2375440.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_577,2375440,points,2375440.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_578,2375440,points,2375440.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_579,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_580,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_581,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_582,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_583,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_584,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_585,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_586,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_587,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_588,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_589,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_590,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_591,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_592,2385908,points,2385908.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_593,2391217,points,2391217.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_594,2422749,points,2422749.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_595,2436823,points,2436823.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_596,2442439,points,2442439.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_597,2448476,points,2448476.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_598,2450682,points,2450682.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_599,2461555,points,2461555.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_600,2476233,points,2476233.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_601,2480901,points,2480901.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_602,2483184,points,2483184.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_603,2484710,points,2484710.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_604,2485650,points,2485650.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_605,2487010,points,2487010.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_606,2487883,points,2487883.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_607,2488689,points,2488689.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_608,2491277,points,2491277.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_609,2491502,points,2491502.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_610,2499525,points,2499525.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_611,2517002,points,2517002.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_612,2526642,points,2526642.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_613,2533011,points,2533011.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_614,2536717,points,2536717.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_615,2538962,points,2538962.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_616,2539993,points,2539993.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_617,2540752,points,2540752.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_618,2541610,points,2541610.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_619,2541801,points,2541801.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_620,2542025,points,2542025.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_621,2542099,points,2542099.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_622,2542106,points,2542106.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_623,2542107,points,2542107.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_624,2542107,points,2542107.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_625,2542107,points,2542107.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_626,2568291,points,2568291.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_627,2572835,points,2572835.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_628,2581667,points,2581667.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_629,2588545,points,2588545.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_630,2598270,points,2598270.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_631,2609807,points,2609807.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_632,2615615,points,2615615.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_633,2617712,points,2617712.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_634,2618922,points,2618922.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_635,2619850,points,2619850.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_636,2639475,points,2639475.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_637,2645786,points,2645786.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_638,2651086,points,2651086.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_639,2656867,points,2656867.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_640,2660489,points,2660489.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_641,2672130,points,2672130.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_642,2678459,points,2678459.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_643,2681371,points,2681371.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_644,2682661,points,2682661.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_645,2683416,points,2683416.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_646,2683679,points,2683679.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_647,2683733,points,2683733.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_648,2683754,points,2683754.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_649,2683759,points,2683759.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_650,2683760,points,2683760.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_651,2683760,points,2683760.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_652,2683760,points,2683760.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_653,2683760,points,2683760.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_654,2683760,points,2683760.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_655,2683764,points,2683764.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_656,2683764,points,2683764.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_657,2683764,points,2683764.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_658,2689115,points,2689115.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_659,2689402,points,2689402.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_660,2689402,points,2689402.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_661,2689402,points,2689402.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_662,2689402,points,2689402.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_663,2689402,points,2689402.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_664,2711125,points,2711125.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_665,2714907,points,2714907.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_666,2715784,points,2715784.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_667,2722332,points,2722332.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_668,2725379,points,2725379.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_669,2733369,points,2733369.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_670,2742329,points,2742329.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_671,2753631,points,2753631.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_672,2757509,points,2757509.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_673,2759974,points,2759974.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_674,2762156,points,2762156.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_675,2764790,points,2764790.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_676,2766806,points,2766806.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_677,2766904,points,2766904.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_678,2766904,points,2766904.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_679,2766904,points,2766904.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_680,2766904,points,2766904.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_681,2767064,points,2767064.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_682,2767101,points,2767101.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_683,2767101,points,2767101.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_684,2767101,points,2767101.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_685,2778848,points,2778848.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_686,2788177,points,2788177.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_687,2794716,points,2794716.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_688,2798938,points,2798938.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_689,2807055,points,2807055.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_690,2810669,points,2810669.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_691,2813776,points,2813776.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_692,2817167,points,2817167.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_693,2817710,points,2817710.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_694,2817913,points,2817913.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_695,2818122,points,2818122.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_696,2818281,points,2818281.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_697,2818543,points,2818543.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_698,2818549,points,2818549.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_699,2818549,points,2818549.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_700,2818549,points,2818549.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_701,2819953,points,2819953.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_702,2820565,points,2820565.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_703,2821248,points,2821248.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_704,2821930,points,2821930.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_705,2821930,points,2821930.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_706,2821930,points,2821930.0
pointcloud,12_colmap_stereo_fusion_high_safe_nohup.log,points_mentioned_707,2821930,points,2821930.0
process_status,12_colmap_stereo_fusion_high_safe_nohup.log,status,137,exit_code,137.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_1,53566,points,53566.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_2,62116,points,62116.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_3,68437,points,68437.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_4,76611,points,76611.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_5,84152,points,84152.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_6,87336,points,87336.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_7,98047,points,98047.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_8,107485,points,107485.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_9,115455,points,115455.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_10,122534,points,122534.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_11,132708,points,132708.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_12,134771,points,134771.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_13,135670,points,135670.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_14,137888,points,137888.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_15,143026,points,143026.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_16,143552,points,143552.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_17,143621,points,143621.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_18,143629,points,143629.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_19,143630,points,143630.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_20,143630,points,143630.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_21,143630,points,143630.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_22,144481,points,144481.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_23,144665,points,144665.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_24,144948,points,144948.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_25,145119,points,145119.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_26,146391,points,146391.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_27,148617,points,148617.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_28,148617,points,148617.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_29,148617,points,148617.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_30,148617,points,148617.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_31,148617,points,148617.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_32,148617,points,148617.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_33,148617,points,148617.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_34,191637,points,191637.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_35,206188,points,206188.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_36,210209,points,210209.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_37,214563,points,214563.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_38,216735,points,216735.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_39,221003,points,221003.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_40,222314,points,222314.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_41,222338,points,222338.0
pointcloud,12_colmap_stereo_fusion_medium_high_nohup.log,points_mentioned_42,222338,points,222338.0
